Source,Target,Weight,Type
132,2459,1.0,Directed
132,2810,1.0,Directed
132,3219,1.0,Directed
133,1308,1.0,Directed
133,5537,1.0,Directed
134,179,1.0,Directed
134,1811,1.0,Directed
134,2810,1.0,Directed
134,3219,1.0,Directed
134,5537,1.0,Directed
135,75,1.0,Directed
135,1636,1.0,Directed
135,1921,1.0,Directed
135,2171,1.0,Directed
135,3837,1.0,Directed
135,4092,1.0,Directed
135,5289,1.0,Directed
137,1811,1.0,Directed
137,3219,1.0,Directed
138,351,1.0,Directed
138,1811,1.0,Directed
139,351,1.0,Directed
139,1668,1.0,Directed
139,1811,1.0,Directed
139,2459,1.0,Directed
139,2810,1.0,Directed
139,3219,1.0,Directed
139,4602,1.0,Directed
139,5194,1.0,Directed
139,5537,1.0,Directed
140,351,1.0,Directed
140,2459,1.0,Directed
140,3219,1.0,Directed
140,4761,1.0,Directed
141,179,1.0,Directed
141,426,1.0,Directed
141,1811,1.0,Directed
141,3219,1.0,Directed
141,3824,1.0,Directed
141,5194,1.0,Directed
142,1668,1.0,Directed
142,1811,1.0,Directed
142,2459,1.0,Directed
142,3219,1.0,Directed
142,5194,1.0,Directed
142,5537,1.0,Directed
143,179,1.0,Directed
143,351,1.0,Directed
143,1394,1.0,Directed
143,1405,1.0,Directed
143,1556,1.0,Directed
143,1811,1.0,Directed
143,3236,1.0,Directed
143,3327,1.0,Directed
143,3387,1.0,Directed
143,3552,1.0,Directed
143,3756,1.0,Directed
143,5194,1.0,Directed
143,5537,1.0,Directed
144,75,1.0,Directed
144,91,1.0,Directed
144,168,1.0,Directed
144,179,1.0,Directed
144,317,1.0,Directed
144,351,1.0,Directed
144,398,1.0,Directed
144,426,1.0,Directed
144,713,1.0,Directed
144,773,1.0,Directed
144,943,1.0,Directed
144,1023,1.0,Directed
144,1027,1.0,Directed
144,1079,1.0,Directed
144,1163,1.0,Directed
144,1308,1.0,Directed
144,1348,1.0,Directed
144,1394,1.0,Directed
144,1405,1.0,Directed
144,1599,1.0,Directed
144,1609,1.0,Directed
144,1644,1.0,Directed
144,1811,1.0,Directed
144,1921,1.0,Directed
144,1936,1.0,Directed
144,2003,1.0,Directed
144,2185,1.0,Directed
144,2364,1.0,Directed
144,2412,1.0,Directed
144,2487,1.0,Directed
144,2551,1.0,Directed
144,2601,1.0,Directed
144,2765,1.0,Directed
144,2810,1.0,Directed
144,2867,1.0,Directed
144,2898,1.0,Directed
144,2906,1.0,Directed
144,2943,1.0,Directed
144,3020,1.0,Directed
144,3060,1.0,Directed
144,3087,1.0,Directed
144,3219,1.0,Directed
144,3263,1.0,Directed
144,3387,1.0,Directed
144,3441,1.0,Directed
144,3803,1.0,Directed
144,3809,1.0,Directed
144,3837,1.0,Directed
144,3870,1.0,Directed
144,3997,1.0,Directed
144,4092,1.0,Directed
144,4126,1.0,Directed
144,4205,1.0,Directed
144,4432,1.0,Directed
144,4483,1.0,Directed
144,4586,1.0,Directed
144,4593,1.0,Directed
144,4602,1.0,Directed
144,4608,1.0,Directed
144,4629,1.0,Directed
144,4661,1.0,Directed
144,4761,1.0,Directed
144,4888,1.0,Directed
144,4926,1.0,Directed
144,5014,1.0,Directed
144,5194,1.0,Directed
144,5334,1.0,Directed
144,5488,1.0,Directed
144,5537,1.0,Directed
144,5547,1.0,Directed
145,179,1.0,Directed
145,278,1.0,Directed
145,898,1.0,Directed
145,1027,1.0,Directed
145,1394,1.0,Directed
145,1668,1.0,Directed
145,1811,1.0,Directed
145,2487,1.0,Directed
145,2551,1.0,Directed
145,2765,1.0,Directed
145,2810,1.0,Directed
145,3219,1.0,Directed
145,3387,1.0,Directed
145,3824,1.0,Directed
145,3997,1.0,Directed
145,4623,1.0,Directed
145,4926,1.0,Directed
145,5194,1.0,Directed
145,5334,1.0,Directed
145,5537,1.0,Directed
146,179,1.0,Directed
146,1811,1.0,Directed
146,3219,1.0,Directed
146,3387,1.0,Directed
146,3824,1.0,Directed
147,91,1.0,Directed
147,4483,1.0,Directed
147,4593,1.0,Directed
149,351,1.0,Directed
149,1308,1.0,Directed
149,1811,1.0,Directed
149,3387,1.0,Directed
149,5537,1.0,Directed
150,351,1.0,Directed
150,1308,1.0,Directed
150,2551,1.0,Directed
150,2693,1.0,Directed
150,3387,1.0,Directed
150,4602,1.0,Directed
150,5194,1.0,Directed
154,75,1.0,Directed
154,91,1.0,Directed
154,179,1.0,Directed
154,302,1.0,Directed
154,351,1.0,Directed
154,672,1.0,Directed
154,882,1.0,Directed
154,900,1.0,Directed
154,1027,1.0,Directed
154,1394,1.0,Directed
154,1405,1.0,Directed
154,1668,1.0,Directed
154,1811,1.0,Directed
154,1887,1.0,Directed
154,1921,1.0,Directed
154,2459,1.0,Directed
154,2551,1.0,Directed
154,2693,1.0,Directed
154,2733,1.0,Directed
154,2810,1.0,Directed
154,2906,1.0,Directed
154,2928,1.0,Directed
154,3219,1.0,Directed
154,3552,1.0,Directed
154,3824,1.0,Directed
154,3997,1.0,Directed
154,4593,1.0,Directed
154,4602,1.0,Directed
154,4653,1.0,Directed
154,5025,1.0,Directed
154,5194,1.0,Directed
154,5401,1.0,Directed
154,5537,1.0,Directed
155,75,1.0,Directed
155,91,1.0,Directed
155,1811,1.0,Directed
155,1936,1.0,Directed
155,3387,1.0,Directed
156,75,1.0,Directed
156,290,1.0,Directed
156,1195,1.0,Directed
156,3236,1.0,Directed
156,5059,1.0,Directed
157,351,1.0,Directed
157,1405,1.0,Directed
158,75,1.0,Directed
158,168,1.0,Directed
158,351,1.0,Directed
158,1027,1.0,Directed
158,1505,1.0,Directed
158,1801,1.0,Directed
158,1811,1.0,Directed
158,2551,1.0,Directed
158,2693,1.0,Directed
158,3824,1.0,Directed
158,3997,1.0,Directed
158,4602,1.0,Directed
158,5025,1.0,Directed
158,5194,1.0,Directed
158,5370,1.0,Directed
158,5547,1.0,Directed
159,75,1.0,Directed
159,853,1.0,Directed
159,1308,1.0,Directed
159,1636,1.0,Directed
159,1703,1.0,Directed
159,1811,1.0,Directed
159,2487,1.0,Directed
159,2810,1.0,Directed
159,2996,1.0,Directed
159,3387,1.0,Directed
159,3824,1.0,Directed
159,4444,1.0,Directed
159,4602,1.0,Directed
159,4803,1.0,Directed
159,5194,1.0,Directed
159,5537,1.0,Directed
160,75,1.0,Directed
160,179,1.0,Directed
160,278,1.0,Directed
160,351,1.0,Directed
160,713,1.0,Directed
160,1328,1.0,Directed
160,1811,1.0,Directed
160,3060,1.0,Directed
160,3219,1.0,Directed
160,3367,1.0,Directed
160,3387,1.0,Directed
160,3552,1.0,Directed
160,3997,1.0,Directed
160,4602,1.0,Directed
160,5194,1.0,Directed
160,5488,1.0,Directed
160,5537,1.0,Directed
162,1308,1.0,Directed
163,179,1.0,Directed
163,1668,1.0,Directed
163,1811,1.0,Directed
163,4205,1.0,Directed
163,5194,1.0,Directed
164,179,1.0,Directed
164,351,1.0,Directed
164,2487,1.0,Directed
164,3219,1.0,Directed
164,3263,1.0,Directed
164,4803,1.0,Directed
166,168,1.0,Directed
166,351,1.0,Directed
166,426,1.0,Directed
166,1811,1.0,Directed
166,2810,1.0,Directed
166,2898,1.0,Directed
166,3219,1.0,Directed
166,3824,1.0,Directed
166,4092,1.0,Directed
166,5194,1.0,Directed
167,426,1.0,Directed
167,750,1.0,Directed
167,1811,1.0,Directed
167,2898,1.0,Directed
168,75,1.0,Directed
168,91,1.0,Directed
168,130,1.0,Directed
168,179,1.0,Directed
168,278,1.0,Directed
168,317,1.0,Directed
168,351,1.0,Directed
168,426,1.0,Directed
168,662,1.0,Directed
168,672,1.0,Directed
168,713,1.0,Directed
168,718,1.0,Directed
168,882,1.0,Directed
168,895,1.0,Directed
168,898,1.0,Directed
168,900,1.0,Directed
168,1013,1.0,Directed
168,1027,1.0,Directed
168,1040,1.0,Directed
168,1148,1.0,Directed
168,1259,1.0,Directed
168,1308,1.0,Directed
168,1358,1.0,Directed
168,1405,1.0,Directed
168,1505,1.0,Directed
168,1636,1.0,Directed
168,1668,1.0,Directed
168,1703,1.0,Directed
168,1811,1.0,Directed
168,1862,1.0,Directed
168,1889,1.0,Directed
168,1921,1.0,Directed
168,2364,1.0,Directed
168,2390,1.0,Directed
168,2438,1.0,Directed
168,2459,1.0,Directed
168,2473,1.0,Directed
168,2487,1.0,Directed
168,2551,1.0,Directed
168,2693,1.0,Directed
168,2810,1.0,Directed
168,2898,1.0,Directed
168,2943,1.0,Directed
168,2996,1.0,Directed
168,3020,1.0,Directed
168,3118,1.0,Directed
168,3219,1.0,Directed
168,3236,1.0,Directed
